index,address_1,address_2,name,expiration_date
1,2 PUŁKU LOTNICZEGO,4C,OLBRYCHT JOLANTA,2022-02-08
2,28 LIPCA 1943,17 A,"ARS MODI A. BRĄGIEL, R. ZIELIŃSKI SPÓŁKA JAWNA",2020-10-20
3,28 LIPCA 1943,17A,"ARS MODI A. BRĄGIEL, R. ZIELIŃSKI SPÓŁKA JAWNA",2023-06-04
4,29 LISTOPADA,50,ARKA SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,2027-02-11
5,29 LISTOPADA,116,"BAŁAZIŃSKA ANNA, HARBUT ŁUKASZ",2021-12-20
6,29 LISTOPADA,57-59,MIŚKIEWICZ ZUZANNA,2023-04-30
7,29 LISTOPADA,94B,ŻYBULA TOMASZ,2022-11-08
8,3 MAJA,9,PARK CLUB RESTAURACJA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2023-10-14
9,ADAMA BOCHENKA,16A,"KONTYNENTY BAJOR, ZYGMUNT SPÓŁKA JAWNA",2022-12-31
10,AL. SŁOWACKIEGO,64,"MUSZYŃSKI MATEUSZ, HEKERLE GRZEGORZ",2021-10-31
11,ALBATROSÓW,18/2,NGUYEN THI,2027-03-21
12,ALEJA 29 LISTOPADA,137,GRABOWSKI ZDZISŁAW,2022-08-27
13,ALEJA 29 LISTOPADA,189,WM HOTEL SYSTEM SPÓŁKA Z O. O.,2023-05-20
14,ALEJA 3 MAJA,5,FUNDACJA STUDENTÓW I ABSOLWENTÓW UNIWERSYTETU JAGIELLOŃSKIEGO BRATNIAK,2021-04-25
15,ALEJA 3 MAJA,55,WISTERIA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWO-AKCYJNA,2023-09-16
16,ALEJA GEN. TADEUSZA BORA- KOMOROWSKIEGO,37,DOMINIUM S. A.,2023-04-23
17,ALEJA IGNACEGO DASZYŃSKIEGO,5,SOBÓL URSZULA,2026-03-05
18,ALEJA JANA PAWŁA II,37,VINST SPÓŁKA Z O. O.,2022-05-14
19,ALEJA JANA PAWŁA II,70,PRZEDSIĘBIORSTWO WIELOBRANŻOWE WAGABUNDA I SP. Z O.O.,2023-03-03
20,ALEJA JANA PAWŁA II,78,"BYTOWSKI MAREK, BIERNACKI MARIUSZ",2020-06-30
21,ALEJA KASZTANOWA,1,EKOCENTRYK SPÓŁKA Z O. O.,2023-05-21
22,ALEJA KRASIŃSKIEGO,19/7,"STEFAŃCZYK MONIKA, SOWA MICHAŁ",2019-12-11
23,ALEJA MARSZAŁKA FERDINANDA FOCHA,40,HOTEL FUNDACJI PBR SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,2027-02-11
24,ALEJA MASZAŁKA FOCHA,1,DE BIAŁYNIA WOYCIKIEWICZ DINA,2026-12-29
25,ALEJA MASZAŁKA FOCHA,42,MAXIMUS CAPITAL SPÓŁKA AKCYJNA SPÓŁKA KOMANDYTOWA,2023-08-05
26,ALEJA MASZAŁKA FOCHA,24/1,BOOGIE SPÓŁKA Z O. O.,2022-09-07
27,ALEJA POKOJU,44,PINK BOWLING SPÓŁKA Z O. O.,2021-03-15
28,ALEJA POKOJU,44,CINEMA CITY POLSKA SPÓŁKA Z O.O.,2023-10-31
29,ALEJA POKOJU,60,KARAMANOS JAKUB,2026-10-23
30,ALEJA POKOJU,67,"CISOWSKI PAWEŁ, GALOS ADAM",2021-03-16
31,ALEJA POKOJU,67,"STANEK ELŻBIETA, STANEK ANDRZEJ",2023-04-24
32,ALEJA POKOJU,67,AMREST SPÓŁKA Z O.O.,2023-07-15
33,ALEJA POKOJU,14A,BORZYM GRAŻYNA,2020-03-24
34,ALEJA SŁOWACKIEGO,22,KULIŃSKA-SULKIEWICZ BOGUMIŁA,2020-01-07
35,ALEJA SOLIDARNOŚCI,20,WOŹNIAK BEATA,2023-12-13
36,ALEJA WASZYNGTONA,1,"MIKURDA BARBARA, CHECHELSKI ADAM",2019-06-17
37,ALEJA ZYGMUNTA KRASIŃSKIEGO,1,VIDOK SPÓŁKA Z O.O. SPÓŁKA KOMANDYTOWA,2023-08-13
38,ALEKSANDRA LUBOMIRSKIEGO,41,"SUCHORZEPKA TOMASZ, KMAK TOMASZ",2020-08-31
39,ALEKSANDRA LUBOMIRSKIEGO,"51 lok. 1, 2",DO QUANG HAI,2021-10-09
40,ALEKSANDRY,30,WBA BRACIA BARŁOWSCY SPÓŁKA JAWNA,2021-09-12
41,AMBROŻEGO GRABOWSKIEGO,6/2,DO QUANG HAI,2023-07-11
42,AMBROŻEGO GRABOWSKIEGO,8/9,SZUMILAS ARTUR,2023-07-03
43,ANDRZEJA MAŁKOWSKIEGO,5,LOCH MAŁGORZATA,2020-04-28
44,ARMII KRAJOWEJ,6,"OLESIAK KRZYSZTOF, OLESIAK KRYSTYNA",2027-02-14
45,ARMII KRAJOWEJ,11,ORBIS SPÓŁKA AKCYJNA,2023-07-12
46,ARMII KRAJOWEJ,11,ZJEDNOCZONE PRZEDSIĘBIORSTWA ROZRYWKOWE SPÓŁKA AKCYJNA,2023-05-31
47,AUGUSTIAŃSKA,4,POPLAWSKA DOROTA,2025-08-09
48,AUGUSTIAŃSKA,24/LU4,"ORKISZ ŁUKASZ, KUMAR RAKESH, PERIYASAMY DHANASEKAR",2027-02-07
49,BALICKA,2,CZAJA TOMASZ,2020-02-16
50,BALICKA,18,"ZAKRZEWSKA JOANNA, ZAKRZEWSKI PIOTR, GRZYWACZ HALINA",2019-07-07
51,BALICKA,18,STACH DANIEL,2022-07-03
52,BALICKA,324,KUBALA ANNA,2027-05-07
53,BALICKA,14A,GRANUZZO GABRIELE,2027-02-06
54,BALICKA,18A,KAIM PATRYK,2022-03-21
55,BARSKA,2,"FIRMA BUDOWLANA STAMBUD MAŁGORZATA MRÓZ,STANISŁAW MRÓZ SPÓŁKA JAWNA",2023-07-09
56,BARTOSZA GŁOWACKIEGO,22,PRZEDSIĘBIORSTWO USŁUG TURYSTYCZNO-HANDLOWYCH DEMEL SPÓŁKA Z O. O.,2020-05-18
57,BASZTOWA,15,NAWITO SP. Z O.O. SP. K.,2023-03-20
58,BASZTOWA,17,"KIJOWSKI ROBERT, KIJOWSKI ADRIAN, KIJOWSKA BEATA",2019-07-09
59,BASZTOWA,25,KOMUSIŃSKI STANISŁAW,2023-02-06
60,BENEDYKTYŃSKA,37,BENEDICITE JEDNOSTKA GOSPODARCZA OPACTWA BENEDYKTYNÓW W TYŃCU,2020-11-16
61,BENEDYKTYŃSKA,37,BENEDICITE JEDNOSTKA GOSPODARCZA OPACTWA BENEDYKTYNÓW W TYŃCU,2020-11-16
62,BENEDYKTYŃSKA,50,WCISŁO ANNA,2026-03-06
63,BERKA JOSELEWICZA,23,PANGEA SP. Z O.O.,2020-04-21
64,BERKA JOSELEWICZA,17-19,"BAŚ PAWEŁ, STOLAREK KRZYSZTOF",2023-07-29
65,BERKA JOSELEWICZA,18/LU1,ALGEBRA INTERNATIONAL SPÓŁKA Z O.O.,2023-05-29
66,BERKA JOSELEWICZA,21B,THE MOON LOUNGE BAR SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2026-11-09
67,BIAŁOPRĄDNICKA,16,LANGSTEINER ALICJA,2019-09-12
68,BIAŁOPRĄDNICKA,32,KONDERAK TATIANA,2023-09-04
69,BIAŁORUSKA,8B,CISAK MARIA,2023-02-25
70,BIEŃCZYCKA,19,"CZEKAJ WOJCIECH, MATUŁA JACEK",2022-02-06
71,BIEŃCZYCKA,168 LOK. 201,"KLĘK JÓZEF, BUCKA WERONIKA",2022-02-08
72,BIEŃCZYCKA,168 lok. 653,ROGÓŻ AGNIESZKA,2021-05-03
73,BIEŃCZYCKI PLAC TARGOWY,18,"SZYMANIK LEOKADIA, SZYMANIK TOMASZ",2022-11-08
74,BIEŃCZYCKI PLAC TARGOWY,paw. 31,BEDNARCZYK ANITA,2021-03-31
75,BISKUPIA,2,"BUROWSKA EWA, ŚLĘCZEK MAREK",2027-02-06
76,BŁAŻEJA CZEPCA,3lok.27,KOTALA DOMINIKA,2020-05-31
77,BOCHEŃSKA,7,BUGAJ MIROSLAW,2026-02-20
78,BOCHEŃSKA,2A,COFFEE BROTHERS SPÓŁKA Z O. O.,2019-10-26
79,BOCHEŃSKA,5/LU1,GUMULIŃSKA EWA,2023-10-10
80,BOCIANA,8,KAPAŁA MACIEJ,2020-07-09
81,BOHATERÓW GETTA,2,TARGOSZ MICHAŁ,2022-06-08
82,BOHATERÓW WRZEŚNIA,76,GUZIK RENATA,2025-12-31
83,BOHATERÓW WRZEŚNIA,1/72,SUDOŁ BOGDAN,2019-12-10
84,BOHATERÓW WRZEŚNIA,26A,"KOCWA KRZYSZTOF, CHOROSTYŃSKA MARZENA",2023-06-07
85,BOJKI,4/16,"ZALEJSKI WIESŁAW, TRAN VAN MAGDALENA",2023-04-12
86,BOLESŁAWA CZERWIEŃSKIEGO,20A,KRZYNÓWEK DANUTA,2022-02-18
87,BOLESŁAWA LIMANOWSKIEGO,1,"RAKOCZY ALEKSANDRA, KRAWIEC PIOTR, PODOBIŃSKA BOŻENA",2021-10-14
88,BOLESŁAWA LIMANOWSKIEGO,11,DĄSAL BOŻENA,2020-12-17
89,BOLESŁAWA ORLIŃSKIEGO,5,GURGACZ ROMAN,2023-06-21
90,BOLESŁAWA ORLIŃSKIEGO,3/2,PABJAN MATEUSZ,2023-09-05
91,BOLESŁAWA ORLIŃSKIEGO,5/12 i 13,BAŃDURA MARCIN,2023-10-01
92,BOLESŁAWA ŚMIAŁEGO,60,FERO EXPRESS HOTEL I RESTAURACJA SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,2026-12-31
93,BONARKA,5,"BERNUZZI STEFANO, TROIANO MARIO",2019-08-28
94,BORKOWSKA,32,BJ SERWIS SPÓŁKA Z O. O. SPÓŁKA KOMANDYTOWA,2021-01-04
95,BORKOWSKA,32,BJ SERWIS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2020-09-27
96,BOROWINOWA,2,SW SATUS SPÓŁKA Z O.O,2021-05-10
97,BOROWINOWA,49,HODAS NORBERT,2024-04-20
98,BOSACKA,7,KOCIUMBAS WALDEMAR,2023-10-03
99,BOSACKA,5/1A,GOSPODA KRAKOWSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALOŚCIĄ,2022-11-14
100,BOŻEGA CIAŁA,3,ZAJĄCZKOWSKI PIOTR,2025-05-21
101,BOŻEGO CIAŁA,7,CYKLOP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2023-12-04
102,BOŻEGO CIAŁA,9,ŁUCZYŃSKI BARTOSZ,2022-09-01
103,BOŻEGO CIAŁA,11,PABIAN TOMASZ,2027-05-13
104,BOŻEGO CIAŁA,11,SAWICKA-DANIELAK MARTA,2025-11-11
105,BOŻEGO CIAŁA,12,POZYTYWKA SPÓŁKA Z O.O.,2023-06-07
106,BOŻEGO CIAŁA,19,RT HOTELS SPÓŁKA AKCYJNA,2027-04-04
107,BOŻEGO CIAŁA,14/1,LITWIN STANISŁAW,2019-10-12
108,BOŻEGO CIAŁA,14/2,DĄBEK JACEK,2023-03-21
109,BOŻEGO CIAŁA,12/21,PIZIORSKA MAŁGORZATA,2022-06-05
110,BP. PIOTRA TOMICKIEGO,3,KYĆ KATARZYNA,2023-11-03
111,BP. PIOTRA TOMICKIEGO,4,"GRZESICKA MAŁGORZATA, GRZESICKI RAFAŁ",2027-04-08
112,BRACKA,4,1ST FLOOR SPÓŁKA Z O.O.,2024-12-26
113,BRACKA,6,"WŁODARSKI BARTOSZ, WŁODARSKA ANNA",2022-06-21
114,BRACKA,6,KRAK-REST GROUP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2023-07-04
115,BRACKA,9,DZIEWIAŁTOWSKA-GINTOWT IWETTA,2021-10-16
116,BRACKA,13,"WYGAŚ PAWEŁ, WYGAS BEATA",2021-05-09
117,BRACKA,14,FUNDACJA CENTRUM KOPERNIKA,2020-01-31
118,BRACKA,15,COCINA VERDE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-01-31
119,BRACKA,3-5,"FEDAS-FRĄCZEK BOŻENA, BISTROŃ JAKUB, BISTROŃ ANNA",2023-10-21
120,BRACKA,3-5,"KŁOBUCH MAREK, KŁOBUCH MARZENA",2025-05-09
121,BRACKA,3-5,KAŁUŻYŃSKA MAGDALENA,2021-09-07
122,BRACKA,3-5,KŁOBUCH MAREK,2025-12-06
123,BRACKA,3-5 LOK. 7,SPACE CRAFT SP. Z O.O.,2023-03-08
124,BRATYSŁAWSKA,2,INTERHOUSE 21 SPÓŁKA Z O.O.,2020-09-17
125,BRONOWICKA,23/U4,JANKAMKUM ANNA,2023-06-07
126,BRZESKA,1 A,IWANIEC KAMIL,2019-12-31
127,BRZOZOWA,15,JAROS-CICHOŃ WIOLETTA,2022-04-24
128,BRZOZOWA,4/1-3,FANTASIUM SP. Z O.O.,2023-03-08
129,BRZOZOWA,17/4-5,KARAKTER RESTAUARCJA SPÓŁKA Z O.O. SPÓŁKA KOMANDYTOWA,2021-08-01
130,BRZOZOWA,17/3,"MARS MARCIN, KUMOR GRZEGORZ",2023-02-21
131,BRZOZOWA,8/1,BBK SPÓŁKA Z. O.O.,2023-03-05
132,BUDRYKA,4,FUNDACJA STUDENTÓW I ABSOLWENTÓW AKADEMII GÓRNICZO-HUTNICZEJ W KRAKOWIE ACADEMICA,2019-09-19
133,BULWAR CZERWIEŃSKI,DZ. 172/7 OBR. 3 ŚRÓDMIEŚCI,KRAKOWSKA GRUPA AMNIS SPÓŁKA Z O.O.,2024-04-06
134,BULWAR CZERWIEŃSKI,dz. 172/7 obr. 3 śródmieście,KAPUSTA KRYSTIAN,2027-04-09
135,BULWAR CZERWIEŃSKI,dz. 81/5 obr. 146 i,SZEWCZYK EDYTA,2027-04-18
136,BULWAR CZERWIEŃSKI,dz. 81/5 obr. 146 Śródmieście,STER EWA BIGOSZ - LASSOTA I PIOTR WIŚNIEWSKI SPÓŁKA JAWNA,2020-04-27
137,BULWAR CZERWIEŃSKI,DZ. 81/5 OBR. 146 ŚRÓDMIEŚCIE,KRAKOWSKA GRUPA AMNIS SPÓŁKA Z O.O.,2024-04-06
138,BULWAR CZERWIEŃSKI,DZ. 81/5 OBR. 146 ŚRÓDMIEŚCIE,"PRZEDSIĘBIORSTWO HANDLOWO-USŁUGOWE LECH LESZEK BĘTKOWSKI,HALINA BĘTKOWSKA SPÓŁKA JAWNA",2023-03-21
139,BULWAR CZERWIEŃSKI,DZ.81/5 OBR. 146 ŚRÓDMIEŚCIE,SZUTOWSKA MIROSŁAWA,2022-06-13
140,BULWAR CZERWIEŃSKI,DZ.NR 81/5 OBR.146 ŚRÓDMIEŚCIE,SZUTOWSKA MIROSŁAWA,2020-06-30
141,BULWAR CZERWIEŃSKI,działka nr 81/5,KRAKÓW FOR YOU SPÓŁKA Z O.O.,2023-05-29
142,BULWAR CZERWIEŃSKI,,KRAKOWSKA GRUPA AMNIS SPÓŁKA Z O.O.,2024-04-06
143,BULWAR KURLANDZKI,DZ. 137/7 OBR. 12 ŚRÓDMIEŚCIE,KAPUSTA KRYSTIAN,2023-05-22
144,BULWAR KURLANDZKI,DZ. 137/9 OBR. 12 ŚRÓDMIEŚCIE,FORGUSTO SP. Z O.O. SP. K.,2023-06-02
145,BULWAR KURLANDZKI,DZ. 94 OBR. S- 15 ŚRÓDMIEŚCIE,"TOMCZYK MAREK, SCHEJBAL BARTOSZ, RYDZEK RAFAŁ",2022-03-29
146,BULWAR KURLANDZKI,DZ. 94 OBR. S- 15 ŚRÓDMIEŚCIE,WAWRZYCKI WIT,2021-05-03
147,BULWAR WOŁYŃSKI,dz. 548/5 obr. 12 Podgórze,STER EWA BIGOSZ - LASSOTA I PIOTR WIŚNIEWSKI SPÓŁKA JAWNA,2020-03-09
148,BULWAROWA,33A,SETNER LESZEK,2020-01-07
149,BULWAROWA,35B,SANTORINI Z&M SPÓŁKA Z O.O.,2021-12-31
150,BYDGOSKA,19A,KOCOŃ JAN,2027-03-03
151,CENTRALNA,41 B,DOMAGAŁA MICHAŁ,2021-03-24
152,CENTRALNA,41A,MOSZCZYŃSKI MARCIN,2027-04-03
153,CENTRALNA,53B,GÓRA ANNA,2023-01-06
154,CENTRUM B,8,NOSEK ROBERT,2022-11-11
155,CENTRUM C,3,"OLCHAWA STANISŁAWA, MICHAŁEK LEONA",2024-04-19
156,CENTRUM D,1,WISZNIEWSKA JOANNA,2021-04-25
157,CENTRUM E,12,ŚWIĘTALSKA JADWIGA,2026-11-07
158,CENTRUM E,25,ŚLĘCZEK GRZEGORZ,2021-05-22
159,CENTRUM E,25,VU THI THUONG,2023-10-07
160,CHEŁMSKA,16,ROSPOND MONIKA,2023-05-29
161,CHMIELENIEC,2B,NOSEK ROBERT,2022-07-11
162,CHMIELENIEC,2B/LU11,WALCZAK JAN,2021-01-20
163,CHMIELNA,18A,SWOBODA JOANNA,2020-08-09
164,CHODOWIECKIEGO,1,"BOBIKIEWICZ KATARZYNA, NOWOSAD ELŻBIETA, KRAWIEC WIESŁAW, KRAWIEC PAWEŁ",2019-07-08
165,CHOPINA,33,SZYMAŃSKI ARTUR,2019-12-01
166,CHRISTO BOTEWA,6,NGUYEN THI VAN,2023-05-24
167,CHRISTO BOTEWA,2G,PIZZERIA BANOLLI LOGISTYKA SPÓŁKA Z O.O. SP. K.,2021-10-06
168,CIEMNA,15,JOLEN SP. Z O.O;.,2022-04-02
169,CISOWA,2,KOŁODZIEJCZYK RENATA,2020-09-09
170,CONRADA,29,HOTEL CONRAD SPÓŁKA Z O. O.,2020-03-14
171,CZAPSKICH,1/lu3,KRAVCHENKO ANDRIY,2023-04-10
172,CZARNOWIEJSKA,23,PIRS SPÓŁKA Z O. O.,2022-08-30
173,CZARNOWIEJSKA,38,"KMIECIK MARIUSZ, SUCHORA GRZEGORZ",2021-06-08
174,CZARNOWIEJSKA,38,"KMIECIK MARIUSZ, SUCHORA GRZEGORZ",2020-06-13
175,CZARNOWIEJSKA,55,TROCHA ZBIGNIEW,2022-07-07
176,CZARNOWIEJSKA,76,ŁUDZIK MARTA,2023-08-31
177,CZARNOWIEJSKA,97A,"ZAWADZKA JOANNA, ZAWADZKI ARTUR",2022-08-07
178,CZYSTA,3/2,"ZAJĄC SZYMON, FLORCZYK PAWEŁ",2025-08-20
179,CZYSTA,8/LU2,GRABOWSKA DOMINIKA,2023-08-02
180,DAJWÓR,3,ZAJĄC SZYMON,2023-10-31
181,DAJWÓR,3,SERSZYNKAPIECZARKI SPÓŁKA Z O.O.,2023-06-11
182,DAJWÓR,18,CAŁUS KINGA,2023-06-14
183,DAJWÓR,25,"KLECZYŃSKA JUSTYNA, PILARCZYK MACIEJ",2023-05-14
184,DAJWÓR,23/1,POCHOPIEŃ PRZEMYSŁAW,2023-04-11
185,DAJWÓR,10B,DE KIME CHRISTOPHER,2019-08-20
186,DAJWÓR,20/LU6,WINIARNIA SPÓŁKA Z O. O.,2023-01-14
187,DAJWÓR,23/21,MR.ZHONG POLAND SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,2027-05-08
188,DAJWÓR,25C,PASTERNAK DARIUSZ,2022-01-20
189,DANIELA CHODOWIECKIEGO,1,"NOWOSAD ELŻBIETA, BOBIKIEWICZ KATARZYNA, KRAWIEC PAWEŁ, KRAWIEC WIESŁAW",2027-07-08
190,DĄBSKA,5,EURO - HOTELE SPÓŁKA Z O. O.,2020-04-29
191,DĄBSKA,5,EURO - HOTELE SPÓŁKA Z O. O.,2020-09-03
192,DĄBSKA,18D/LU8,"DANIEC PAULINA, SACHA JAKUB",2023-03-21
193,DIETLA,55/1,DASOM SPÓŁKA Z O. O. SPÓŁKA KOMANDYTOWA,2023-02-28
194,DIETLA,97/5A,"RYBARZ KAZIMIERZ, WOJDYŁO JAKUB",2019-12-18
195,DŁUGA,9,LEGENDZIEWICZ JACEK,2020-12-19
196,DŁUGA,31,ŁOPUSZKO JACEK,2020-09-25
197,DŁUGA,51,JANIK JAN,2023-05-24
198,DŁUGA,22/2B,HIEN NGUYEN,2023-02-19
199,DŁUGA,69B/69C,PRUSAK GRZEGORZ,2027-04-30
200,DŁUGA,78-80,"ARTERY M. KURDZIEL, M. GAWLIK SPÓŁKA JAWNA",2026-10-24
201,DOBREGO PASTERZA,8,HUDOBSKI DARIUSZ,2023-02-15
202,DOBREGO PASTERZA,99,ŚWIADEK TOMASZ,2027-03-10
203,DOBREGO PASTERZA,109,"JACHIMCZAK SŁAWOMIR, SUŁKOWSKI PAWEŁ",2023-05-31
204,DOBREGO PASTERZA,124,HOTEL SWING SPÓŁKA Z O.O.,2020-12-22
205,DOBREGO PASTERZA,126,PARK WODNY W KRAKOWIE S.A.,2023-02-06
206,DOBREGO PASTERZA,128,MULTIKINO SPÓŁKA AKCYJNA,2021-05-03
207,DOBREGO PASTERZA,124A,TON THAT DONG,2023-06-05
208,DOKTORA BABIŃSKIEGO,2,NGUYEN SY NGOC,2020-01-11
209,DOLNYCH MŁYNÓW,3,PODSTOLSKA EWA,2021-09-07
210,DOLNYCH MŁYNÓW,10,ZEMANEK ANNA,2021-07-14
211,DOLNYCH MŁYNÓW,10,"ZGÓRKIEWICZ KRZYSZTOF, WOŁKOUN MARCIN",2021-06-23
212,DOLNYCH MŁYNÓW,10,CAPPUCINO UNISZEWSKA IGA SPÓŁKA JAWNA,2021-07-05
213,DOLNYCH MŁYNÓW,3/4,KIRSZ MARTA,2022-06-02
214,DOLNYCH MŁYNÓW,10/8,MAJEWSKI JAN,2023-09-06
215,DOLNYCH MŁYNÓW,10 bud. 2 cz. A lok. K,TAO CLUB SP. Z O.O.,2023-02-20
216,DOLNYCH MŁYNÓW,10 bud. nr 5,SZYMAŃSKI MICHAŁ,2021-11-28
217,DOLNYCH MŁYNÓW,10 lok. 2F,LASTRIKO SPÓŁKA Z O.O,2021-11-23
218,DOLNYCH MŁYNÓW,10 lok. 5,WWF SPÓŁKA  Z O.O.,2022-04-20
219,DOLNYCH MŁYNÓW,10/1B,FFS SPÓŁKA Z O.O.,2021-06-23
220,DOLNYCH MŁYNÓW,10/1F,KISZON & MISZON INVESTMENTS SPÓŁKA Z O. O.,2022-08-07
221,DOLNYCH MŁYNÓW,10/2B,"WOŁKOUN MARCIN, ZGÓRKIEWICZ KRZYSZTOF, OLESIŃSKI MAREK",2022-04-21
222,DOLNYCH MŁYNÓW,10/2G,JUST MEAT SP. ZO.O.,2022-01-10
223,DOLNYCH MŁYNÓW,10/2H,"GRUPA SCANDALE ROYALE PAJDA, KLESYK  SP. J.",2022-04-05
224,DOLNYCH MŁYNÓW,10/7A,"WIDOMSKA MAGDALENA, GAWRYLUK JACEK",2021-07-31
225,DOLNYCH MŁYNÓW,10/7B,"JASKÓLSKA MARTA, SCHEJBAL BARTOSZ",2021-06-20
226,DOLNYCH MŁYNÓW,10/7C,"LEJKOWSKA MAŁGORZATA, KOŁODYŃSKI MICHAŁ",2021-07-21
227,DOMINIKAŃSKA,1,LARIS SPÓŁKA Z O. O.,2020-04-01
228,DOMINIKAŃSKA,3,CULINARY GLOBAL CONCEPT SPÓŁKA Z O.O.SPÓŁKA KOM.,2021-03-31
229,DOMINIKAŃSKI,1,ATM SPÓŁKA ZO.O,2021-12-19
230,DOMKI,19,GOSPODARCZYK KATARZYNA,2027-05-31
231,DR. JANA PILTZA,43/4,ROGOWSKI NORBERT,2023-08-12
232,DR. LUDWIKA ZAMENHOFA,14,INTERDOM A.KLECHA I WSPÓLNICY SPÓŁKA JAWNA,2027-04-17
233,DWORCOWA,7,ZANFIROV VADYM,2022-08-10
234,DWORCOWA,5A,WRÓBEL KAMILA,2021-03-31
235,DWORCOWA,k/bl 11,DOAN VAN TRONG,2020-07-12
236,DYWIZJONU 303,56c/3U,RATAJ SEBASTIAN,2027-02-11
237,DYWIZJONU 303,58A,BERNATA WOJTANEK,2022-01-31
238,ELJASZA WALEREGO RADZIKOWSKIEGO,1,MADAME LAURA SPÓŁKA Z O. O.,2022-09-12
239,ELJASZA WALEREGO RADZIKOWSKIEGO,109,WAWEL-IMOS INTERNATIONAL SPÓŁKA AKCYJNA,2024-06-24
240,ELJASZA WALEREGO RADZIKOWSKIEGO,142,RADZIKOWSKIEGO Q HOTEL  SPÓŁKA Z OGRANOCZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2020-05-05
241,EMAUS,3,SACKIEWICZ-STECKIEWICZ MICHAŁ,2022-02-09
242,EMAUS,28B,KONOPKA KRYSTYNA,2026-11-04
243,ESTERY,1,SILBERRING MAGDALENA,2022-05-23
244,ESTERY,5,"ALCHEMIA WITYŃSKI, ŻAKOWSKI SPÓŁKA JAWNA",2023-02-28
245,ESTERY,10,KŁOS PAWEŁ,2020-09-29
246,ESTERY,16,ŻUKOWSKI DARIUSZ,2026-01-10
247,ESTERY,18,PIK ENTERPRISE SPÓŁKA ZO.O.,2021-07-21
248,ESTERY,18,PERFECT ENTERTAINMENT GROUP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ I SPÓŁKA  SPÓŁKA KOMANDYTOWA,2026-12-31
249,ESTERY,"14 lok. 1, lok. C",MASTERCORP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2023-09-19
250,ESTERY,14/A,WOŁEK ANDRZEJ,2027-03-31
251,ESTERY,18 /parter/,NOVA ADAM MELNYCZUK SPÓŁKA JAWNA,2020-12-31
252,FELICJANEK,10,DĘBSKI ŁUKASZ,2023-08-02
253,FELIKSA KONECZNEGO,4/11U,RADZISZEWSKI RAFAŁ,2022-07-03
254,FELIKSA KONECZNEGO,6/U18,RACHTAN-GROCHAL MAŁGORZATA,2026-12-04
255,FELIKSA WROBELA,13,"SEROWIECKA HANNA, SEROWIECKI JERZY",2021-09-21
256,FLISACKA,3,"KOGUT MAGDALENA, BRYG MAREK, BRYG MARIA, BRYG WOJCIECH",2027-02-06
257,FLORIANA STRASZEWSKIEGO,2.0,MRÓZ WOJCIECH,2022-07-04
258,FLORIANA STRASZEWSKIEGO,14.0,MIKULSKI MICHAŁ,2022-11-23
259,FLORIANA STRASZEWSKIEGO,17.0,UBM-HPG SPOŁKA Z O.O.,2020-02-02
260,FLORIANA STRASZEWSKIEGO,27.0,PIRS SPÓŁKA Z O. O.,2021-11-19
261,FLORIANA STRASZEWSKIEGO,28.0,"TOMCZYK MAREK, MAZGAJ MATEUSZ, RYDZEK RAFAŁ",2023-11-17
262,FLORIAŃSKA,3.0,LUNZ JANUSZ,2026-03-03
263,FLORIAŃSKA,10.0,OUERFELLI NAOUFEL,2023-09-14
264,FLORIAŃSKA,11.0,VIDOJU SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIA SPÓŁKA KOMANDYTOWA,2027-01-31
265,FLORIAŃSKA,13.0,VIVA LA PINTA SPÓŁKA Z O. O.,2020-12-31
266,FLORIAŃSKA,14.0,HOLDING LIWA SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,2027-03-13
267,FLORIAŃSKA,15.0,"DWORZAŃSKI PIOTR, KOZIELSKI WOJCIECH",2021-06-12
268,FLORIAŃSKA,15.0,PM MANAGEMENT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2023-09-04
269,FLORIAŃSKA,16.0,GALSKI KRZYSZTOF,2023-04-12
